source_file,action,source_rank,word,lemma,pos,form_type,sense_id,meaning_ja,level,importance,category,note,note2,center_word_original,center_pos,center_pmw,review_reason,suggested_level,level_reason,reference_meaning_ja
auto,add,1205,escape,escape,noun,base,1,逃れる,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,escape,NN,50+,,high_school,matched_high_word_list,逃れる
auto,add,1206,estimate,estimate,noun,base,1,推定する,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,estimate,NN,50+,,high_school,matched_high_word_list,推定する
auto,add,1209,flow,flow,noun,base,1,流れる,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,flow,NN,50+,,high_school,matched_high_word_list,流れる
auto,add,1210,force,force,noun,base,1,力,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,force,NN,50+,,high_school,matched_high_word_list,力
auto,add,1211,frequently,frequently,adverb,base,1,頻繁に,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=50+; matched_high_word_list,frequently,RB,50+,,high_school,matched_high_word_list,頻繁に
auto,add,1212,gradually,gradually,adverb,base,1,次第に,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=50+; matched_high_word_list,gradually,RB,50+,,high_school,matched_high_word_list,次第に
auto,add,1217,maintain,maintain,verb,base,1,維持する,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; matched_high_word_list,maintain,VV,50+,,high_school,matched_high_word_list,維持する
auto,add,1221,overall,overall,adjective,base,1,全体的な,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_high_word_list,overall,JJ,50+,,high_school,matched_high_word_list,全体的な
auto,add,1225,promote,promote,verb,base,1,促進する,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; matched_high_word_list,promote,VV,50+,,high_school,matched_high_word_list,促進する
auto,add,1226,pupil,pupil,noun,base,1,生徒,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,pupil,NN,50+,,high_school,matched_high_word_list,生徒
auto,add,1229,respond,respond,verb,base,1,反応する,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; matched_high_word_list,respond,VV,50+,,high_school,matched_high_word_list,反応する
auto,add,1234,solution,solution,noun,base,1,解決策,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,solution,NN,50+,,high_school,matched_high_word_list,解決策
auto,add,1237,stare,stare,noun,base,1,じっと見つめる,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,stare,NN,50+,,high_school,matched_high_word_list,じっと見つめる
auto,add,1244,vary,vary,verb,base,1,多様化する,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VVP; center_pmw=50+; matched_high_word_list,vary,VVP,50+,,high_school,matched_high_word_list,多様化する
auto,add,1247,attempt,attempt,noun,base,1,試み,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,attempt,NN,50+,,high_school,matched_high_word_list,試み
auto,add,1252,confidence,confidence,noun,base,1,自信,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,confidence,NN,50+,,high_school,matched_high_word_list,自信
auto,add,1253,contribute,contribute,verb,base,1,寄付する,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; matched_high_word_list,contribute,VV,50+,,high_school,matched_high_word_list,寄付する
auto,add,1254,demand,demand,noun,base,1,要求,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,demand,NN,50+,,high_school,matched_high_word_list,要求
auto,add,1259,economy,economy,noun,base,1,経済,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,economy,NN,50+,,high_school,matched_high_word_list,経済
auto,add,1260,entertainment,entertainment,noun,base,1,娯楽,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,entertainment,NN,50+,,high_school,matched_high_word_list,娯楽
auto,add,1261,extremely,extremely,adverb,base,1,極端に,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=50+; matched_high_word_list,extremely,RB,50+,,high_school,matched_high_word_list,極端に
auto,add,1266,imagination,imagination,noun,base,1,想像,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,imagination,NN,50+,,high_school,matched_high_word_list,想像
auto,add,1271,master,master,noun,base,1,主人,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,master,NN,50+,,high_school,matched_high_word_list,主人
auto,add,1278,portrait,portrait,noun,base,1,肖像画,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,portrait,NN,50+,,high_school,matched_high_word_list,肖像画
auto,add,1280,proportion,proportion,noun,base,1,比率,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,proportion,NN,50+,,high_school,matched_high_word_list,比率
auto,add,1281,proud,proud,adjective,base,1,自慢に思って,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_high_word_list,proud,JJ,50+,,high_school,matched_high_word_list,自慢に思って
auto,add,1282,replace,replace,verb,base,1,取って代わる,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; matched_high_word_list,replace,VV,50+,,high_school,matched_high_word_list,取って代わる
auto,add,1284,scientific,scientific,adjective,base,1,科学の,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_high_word_list,scientific,JJ,50+,,high_school,matched_high_word_list,科学の
auto,add,1288,stream,stream,noun,base,1,流れ,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,stream,NN,50+,,high_school,matched_high_word_list,流れ
auto,add,1293,unable,unable,adjective,base,1,できない,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_high_word_list,unable,JJ,50+,,high_school,matched_high_word_list,できない
auto,add,1295,unusual,unusual,adjective,base,1,めずらしい,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_high_word_list,unusual,JJ,50+,,high_school,matched_high_word_list,めずらしい
auto,add,1298,admire,admire,verb,base,1,賞賛する,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; matched_high_word_list,admire,VV,50+,,high_school,matched_high_word_list,賞賛する
auto,add,1302,breath,breath,noun,base,1,息,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,breath,NN,50+,,high_school,matched_high_word_list,息
auto,add,1310,delay,delay,noun,base,1,遅らせる,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,delay,NN,50+,,high_school,matched_high_word_list,遅らせる
auto,add,1312,ease,ease,verb,base,1,容易さ,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; matched_high_word_list,ease,VV,50+,,high_school,matched_high_word_list,容易さ
auto,add,1314,extra,extra,adjective,base,1,余分の,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_high_word_list,extra,JJ,50+,,high_school,matched_high_word_list,余分の
auto,add,1317,furniture,furniture,noun,base,1,家具,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,furniture,NN,50+,,high_school,matched_high_word_list,家具
auto,add,1318,hide,hide,verb,base,1,隠す,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; matched_high_word_list,hide,VV,50+,,high_school,matched_high_word_list,隠す
auto,add,1320,huge,huge,adjective,base,1,巨大な,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_high_word_list,huge,JJ,50+,,high_school,matched_high_word_list,巨大な
auto,add,1321,impression,impression,noun,base,1,印象,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,impression,NN,50+,,high_school,matched_high_word_list,印象
auto,add,1322,improvement,improvement,noun,base,1,改善,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,improvement,NN,50+,,high_school,matched_high_word_list,改善
auto,add,1327,mainly,mainly,adverb,base,1,主に,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=50+; matched_high_word_list,mainly,RB,50+,,high_school,matched_high_word_list,主に
auto,add,1335,path,path,noun,base,1,小道,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,path,NN,50+,,high_school,matched_high_word_list,小道
auto,add,1336,preference,preference,noun,base,1,好み,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,preference,NN,50+,,high_school,matched_high_word_list,好み
auto,add,1337,principle,principle,noun,base,1,原理,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,principle,NN,50+,,high_school,matched_high_word_list,原理
auto,add,1340,recommend,recommend,verb,base,1,薦める,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; matched_high_word_list,recommend,VV,50+,,high_school,matched_high_word_list,薦める
auto,add,1345,seed,seed,noun,base,1,種子,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,seed,NN,50+,,high_school,matched_high_word_list,種子
auto,add,1346,sharp,sharp,adjective,base,1,鋭い,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_high_word_list,sharp,JJ,50+,,high_school,matched_high_word_list,鋭い
auto,add,1350,suffer,suffer,verb,base,1,苦しむ,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; matched_high_word_list,suffer,VV,50+,,high_school,matched_high_word_list,苦しむ
auto,add,1353,tide,tide,noun,base,1,潮,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,tide,NN,50+,,high_school,matched_high_word_list,潮
auto,add,1357,widely,widely,adverb,base,1,広範囲に,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=50+; matched_high_word_list,widely,RB,50+,,high_school,matched_high_word_list,広範囲に
auto,add,1361,account,account,noun,base,1,口座,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,account,NN,50+,,high_school,matched_high_word_list,口座
auto,add,1362,actual,actual,adjective,base,1,現実の,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_high_word_list,actual,JJ,50+,,high_school,matched_high_word_list,現実の
auto,add,1375,efficient,efficient,adjective,base,1,効率,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_high_word_list,efficient,JJ,50+,,high_school,matched_high_word_list,効率
auto,add,1378,female,female,adjective,base,1,雌の，女性の,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_high_word_list,female,JJ,50+,,high_school,matched_high_word_list,雌の，女性の
auto,add,1382,fuel,fuel,noun,base,1,燃料,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,fuel,NN,50+,,high_school,matched_high_word_list,燃料
auto,add,1387,household,household,noun,base,1,家族,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,household,NN,50+,,high_school,matched_high_word_list,家族
auto,add,1388,increasingly,increasingly,adverb,base,1,ますます,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=50+; matched_high_word_list,increasingly,RB,50+,,high_school,matched_high_word_list,ますます
auto,add,1389,industrial,industrial,adjective,base,1,産業の,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_high_word_list,industrial,JJ,50+,,high_school,matched_high_word_list,産業の
auto,add,1390,insect,insect,noun,base,1,昆虫,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,insect,NN,50+,,high_school,matched_high_word_list,昆虫
auto,add,1395,manager,manager,noun,base,1,部長,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,manager,NN,50+,,high_school,matched_high_word_list,部長
auto,add,1401,observe,observe,verb,base,1,観察する,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VVP; center_pmw=50+; matched_high_word_list,observe,VVP,50+,,high_school,matched_high_word_list,観察する
auto,add,1404,particularly,particularly,adverb,base,1,特に,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=50+; matched_high_word_list,particularly,RB,50+,,high_school,matched_high_word_list,特に
auto,add,1407,plenty,plenty,noun,base,1,たくさん,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,plenty,NN,50+,,high_school,matched_high_word_list,たくさん
auto,add,1411,production,production,noun,base,1,生産,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,production,NN,50+,,high_school,matched_high_word_list,生産
auto,add,1413,refer,refer,verb,base,1,言及する,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VVP; center_pmw=50+; matched_high_word_list,refer,VVP,50+,,high_school,matched_high_word_list,言及する
auto,add,1416,rely,rely,verb,base,1,頼る,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; matched_high_word_list,rely,VV,50+,,high_school,matched_high_word_list,頼る
auto,add,1418,satellite,satellite,noun,base,1,衛星,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,satellite,NN,50+,,high_school,matched_high_word_list,衛星
auto,add,1428,talent,talent,noun,base,1,才能,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,talent,NN,50+,,high_school,matched_high_word_list,才能
auto,add,1430,treatment,treatment,noun,base,1,扱い,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,treatment,NN,50+,,high_school,matched_high_word_list,扱い
auto,add,1434,achieve,achieve,verb,base,1,達成する,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; matched_high_word_list,achieve,VV,50+,,high_school,matched_high_word_list,達成する
auto,add,1436,advertise,advertise,verb,base,1,宣伝,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; matched_high_word_list,advertise,VV,50+,,high_school,matched_high_word_list,宣伝
auto,add,1438,argument,argument,noun,base,1,議論,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,argument,NN,50+,,high_school,matched_high_word_list,議論
auto,add,1441,attractive,attractive,adjective,base,1,魅力的な,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_high_word_list,attractive,JJ,50+,,high_school,matched_high_word_list,魅力的な
auto,add,1447,cash,cash,noun,base,1,現金,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,cash,NN,50+,,high_school,matched_high_word_list,現金
auto,add,1449,combine,combine,verb,base,1,結合させる,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; matched_high_word_list,combine,VV,50+,,high_school,matched_high_word_list,結合させる
auto,add,1452,definition,definition,noun,base,1,定義,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,definition,NN,50+,,high_school,matched_high_word_list,定義
auto,add,1455,divide,divide,noun,base,1,分割する,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,divide,NN,50+,,high_school,matched_high_word_list,分割する
auto,add,1457,entire,entire,adjective,base,1,全体の,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_high_word_list,entire,JJ,50+,,high_school,matched_high_word_list,全体の
auto,add,1463,grant,grant,noun,base,1,給付金,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,grant,NN,50+,,high_school,matched_high_word_list,給付金
auto,add,1471,identify,identify,verb,base,1,見分ける,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; matched_high_word_list,identify,VV,50+,,high_school,matched_high_word_list,見分ける
auto,add,1473,length,length,noun,base,1,長さ,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,length,NN,50+,,high_school,matched_high_word_list,長さ
auto,add,1476,male,male,adjective,base,1,男性,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_high_word_list,male,JJ,50+,,high_school,matched_high_word_list,男性
auto,add,1486,prevent,prevent,verb,base,1,妨げる,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; matched_high_word_list,prevent,VV,50+,,high_school,matched_high_word_list,妨げる
auto,add,1489,rent,rent,noun,base,1,家賃,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,rent,NN,50+,,high_school,matched_high_word_list,家賃
auto,add,1490,retire,retire,verb,base,1,退職する,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; matched_high_word_list,retire,VV,50+,,high_school,matched_high_word_list,退職する
auto,add,1498,temperature,temperature,noun,base,1,温度,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,temperature,NN,50+,,high_school,matched_high_word_list,温度
auto,add,1500,treat,treat,verb,base,1,扱う,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; matched_high_word_list,treat,VV,50+,,high_school,matched_high_word_list,扱う
auto,add,1504,whatever,whatever,adjective,base,1,なんでも,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_high_word_list,whatever,JJ,50+,,high_school,matched_high_word_list,なんでも
review,add,1505,whenever,whenever,pronoun,base,1,する時はいつでも,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=WRB; center_pmw=50+; matched_high_word_list,whenever,WRB,50+,pos_review,high_school,matched_high_word_list,する時はいつでも
auto,add,1506,willing,willing,adjective,base,1,いとわない,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_high_word_list,willing,JJ,50+,,high_school,matched_high_word_list,いとわない
auto,add,1510,appointment,appointment,noun,base,1,約束,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,appointment,NN,50+,,high_school,matched_high_word_list,約束
auto,add,1512,aware,aware,adjective,base,1,気づいている,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_high_word_list,aware,JJ,50+,,high_school,matched_high_word_list,気づいている
auto,add,1513,background,background,noun,base,1,背景,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,background,NN,50+,,high_school,matched_high_word_list,背景
auto,add,1517,belief,belief,noun,base,1,信念,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,belief,NN,50+,,high_school,matched_high_word_list,信念
auto,add,1522,closely,closely,adverb,base,1,綿密に,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=50+; matched_high_word_list,closely,RB,50+,,high_school,matched_high_word_list,綿密に
auto,add,1523,coast,coast,noun,base,1,海岸,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,coast,NN,50+,,high_school,matched_high_word_list,海岸
auto,add,1525,competition,competition,noun,base,1,競争,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,competition,NN,50+,,high_school,matched_high_word_list,競争
auto,add,1526,concentrate,concentrate,verb,base,1,集中する,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; matched_high_word_list,concentrate,VV,50+,,high_school,matched_high_word_list,集中する
auto,add,1527,conclude,conclude,verb,base,1,締めくくる,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; matched_high_word_list,conclude,VV,50+,,high_school,matched_high_word_list,締めくくる
auto,add,1530,current,current,adjective,base,1,現在の,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_high_word_list,current,JJ,50+,,high_school,matched_high_word_list,現在の
auto,add,1532,demonstrate,demonstrate,verb,base,1,実証する,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; matched_high_word_list,demonstrate,VV,50+,,high_school,matched_high_word_list,実証する
auto,add,1535,doubt,doubt,noun,base,1,疑い,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,doubt,NN,50+,,high_school,matched_high_word_list,疑い
auto,add,1537,elementary,elementary,adjective,base,1,初級の,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_high_word_list,elementary,JJ,50+,,high_school,matched_high_word_list,初級の
auto,add,1539,entertain,entertain,verb,base,1,楽しませる,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; matched_high_word_list,entertain,VV,50+,,high_school,matched_high_word_list,楽しませる
auto,add,1540,failure,failure,noun,base,1,失敗,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,failure,NN,50+,,high_school,matched_high_word_list,失敗
auto,add,1541,fair,fair,adjective,base,1,公平な,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_high_word_list,fair,JJ,50+,,high_school,matched_high_word_list,公平な
auto,add,1542,fascinate,fascinate,verb,base,1,魅了する,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; matched_high_word_list,fascinate,VV,50+,,high_school,matched_high_word_list,魅了する
auto,add,1546,impact,impact,noun,base,1,影響,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,impact,NN,50+,,high_school,matched_high_word_list,影響
auto,add,1558,obtain,obtain,verb,base,1,手に入れる,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; matched_high_word_list,obtain,VV,50+,,high_school,matched_high_word_list,手に入れる
auto,add,1559,organization,organization,noun,base,1,組織,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,organization,NN,50+,,high_school,matched_high_word_list,組織
auto,add,1560,persuade,persuade,verb,base,1,説得する,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; matched_high_word_list,persuade,VV,50+,,high_school,matched_high_word_list,説得する
auto,add,1561,policy,policy,noun,base,1,政策,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,policy,NN,50+,,high_school,matched_high_word_list,政策
auto,add,1564,properly,properly,adverb,base,1,適切に,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=50+; matched_high_word_list,properly,RB,50+,,high_school,matched_high_word_list,適切に
auto,add,1565,range,range,noun,base,1,範囲,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,range,NN,50+,,high_school,matched_high_word_list,範囲
auto,add,1566,react,react,verb,base,1,反応する,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; matched_high_word_list,react,VV,50+,,high_school,matched_high_word_list,反応する
auto,add,1568,revolution,revolution,noun,base,1,革命,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,revolution,NN,50+,,high_school,matched_high_word_list,革命
auto,add,1571,satisfaction,satisfaction,noun,base,1,満足,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,satisfaction,NN,50+,,high_school,matched_high_word_list,満足
auto,add,1576,slight,slight,adjective,base,1,かすかな,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_high_word_list,slight,JJ,50+,,high_school,matched_high_word_list,かすかな
auto,add,1579,steady,steady,adjective,base,1,着実な,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_high_word_list,steady,JJ,50+,,high_school,matched_high_word_list,着実な
auto,add,1582,tail,tail,noun,base,1,尾,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,tail,NN,50+,,high_school,matched_high_word_list,尾
auto,add,1586,truly,truly,adverb,base,1,真に,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=50+; matched_high_word_list,truly,RB,50+,,high_school,matched_high_word_list,真に
auto,add,1588,unemployment,unemployment,noun,base,1,失業,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,unemployment,NN,50+,,high_school,matched_high_word_list,失業
auto,add,1597,anniversary,anniversary,noun,base,1,～周年,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,anniversary,NN,50+,,high_school,matched_high_word_list,～周年
auto,add,1598,anxious,anxious,adjective,base,1,心配して,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_high_word_list,anxious,JJ,50+,,high_school,matched_high_word_list,心配して
