source_file,action,source_rank,word,lemma,pos,form_type,sense_id,meaning_ja,level,importance,category,note,note2,center_word_original,center_pos,center_pmw,review_reason,suggested_level,level_reason,reference_meaning_ja
auto,add,1285,shy,shy,adjective,base,1,恥ずかしがりの,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_junior_word_list,shy,JJ,50+,,junior_high,matched_junior_word_list,恥ずかしがりの
auto,add,1308,connect,connect,verb,base,1,を結びつける,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; matched_junior_word_list,connect,VV,50+,,junior_high,matched_junior_word_list,を結びつける
auto,add,1309,contact,contact,noun,base,1,接触,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_junior_word_list,contact,NN,50+,,junior_high,matched_junior_word_list,接触
auto,add,1315,facility,facility,noun,base,1,施設、設備,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_junior_word_list,facility,NN,50+,,junior_high,matched_junior_word_list,施設、設備
auto,add,1329,measure,measure,noun,base,1,をはかる,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_junior_word_list,measure,NN,50+,,junior_high,matched_junior_word_list,をはかる
auto,add,1339,rapidly,rapidly,adverb,base,1,速く，急速に,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=50+; matched_junior_word_list,rapidly,RB,50+,,junior_high,matched_junior_word_list,速く，急速に
auto,add,1342,remind,remind,verb,base,1,を気づかせる,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; matched_junior_word_list,remind,VV,50+,,junior_high,matched_junior_word_list,を気づかせる
auto,add,1352,terrible,terrible,adjective,base,1,ひどい,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_junior_word_list,terrible,JJ,50+,,junior_high,matched_junior_word_list,ひどい
auto,add,1369,cultural,cultural,adjective,base,1,文化の,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_junior_word_list,cultural,JJ,50+,,junior_high,matched_junior_word_list,文化の
auto,add,1377,feature,feature,noun,base,1,特色,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_junior_word_list,feature,NN,50+,,junior_high,matched_junior_word_list,特色
auto,add,1383,gather,gather,verb,base,1,を集める,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; matched_junior_word_list,gather,VV,50+,,junior_high,matched_junior_word_list,を集める
auto,add,1409,positive,positive,adjective,base,1,前向きな,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_junior_word_list,positive,JJ,50+,,junior_high,matched_junior_word_list,前向きな
auto,add,1415,relationship,relationship,noun,base,1,関係,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_junior_word_list,relationship,NN,50+,,junior_high,matched_junior_word_list,関係
auto,add,1424,spread,spread,noun,base,1,を広げる,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_junior_word_list,spread,NN,50+,,junior_high,matched_junior_word_list,を広げる
auto,add,1454,disagree,disagree,verb,base,1,意見が合わない,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VVP; center_pmw=50+; matched_junior_word_list,disagree,VVP,50+,,junior_high,matched_junior_word_list,意見が合わない
auto,add,1458,feather,feather,noun,base,1,羽,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_junior_word_list,feather,NN,50+,,junior_high,matched_junior_word_list,羽
auto,add,1480,moreover,moreover,adverb,base,1,さらに,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=50+; matched_junior_word_list,moreover,RB,50+,,junior_high,matched_junior_word_list,さらに
auto,add,1499,traveler,traveler,noun,base,1,旅行者,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_junior_word_list,traveler,NN,50+,,junior_high,matched_junior_word_list,旅行者
auto,add,1509,announce,announce,verb,base,1,を発表する,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; matched_junior_word_list,announce,VV,50+,,junior_high,matched_junior_word_list,を発表する
auto,add,1547,injure,injure,verb,base,1,を傷つける,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; matched_junior_word_list,injure,VV,50+,,junior_high,matched_junior_word_list,を傷つける
auto,add,1549,instruction,instruction,noun,base,1,指示,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_junior_word_list,instruction,NN,50+,,junior_high,matched_junior_word_list,指示
auto,add,1581,sunshine,sunshine,noun,base,1,日光,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_junior_word_list,sunshine,NN,50+,,junior_high,matched_junior_word_list,日光
auto,add,1584,thick,thick,adjective,base,1,厚い,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_junior_word_list,thick,JJ,50+,,junior_high,matched_junior_word_list,厚い
auto,add,1589,unique,unique,adjective,base,1,独特な,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_junior_word_list,unique,JJ,50+,,junior_high,matched_junior_word_list,独特な
auto,add,1591,weigh,weigh,verb,base,1,重さがある,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; matched_junior_word_list,weigh,VV,50+,,junior_high,matched_junior_word_list,重さがある
auto,add,1636,graduate,graduate,noun,base,1,卒業する,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_junior_word_list,graduate,NN,50+,,junior_high,matched_junior_word_list,卒業する
auto,add,1652,negative,negative,adjective,base,1,否定的な，良くない,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_junior_word_list,negative,JJ,50+,,junior_high,matched_junior_word_list,否定的な，良くない
auto,add,1656,perfect,perfect,adjective,base,1,完全な,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_junior_word_list,perfect,JJ,50+,,junior_high,matched_junior_word_list,完全な
auto,add,1659,preserve,preserve,verb,base,1,を保存する,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; matched_junior_word_list,preserve,VV,50+,,junior_high,matched_junior_word_list,を保存する
auto,add,1661,professor,professor,noun,base,1,教授,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_junior_word_list,professor,NN,50+,,junior_high,matched_junior_word_list,教授
auto,add,1679,standard,standard,adjective,base,1,基準,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_junior_word_list,standard,JJ,50+,,junior_high,matched_junior_word_list,基準
auto,add,1681,supply,supply,noun,base,1,供給,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_junior_word_list,supply,NN,50+,,junior_high,matched_junior_word_list,供給
auto,add,1685,tough,tough,adjective,base,1,困難な，難しい,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_junior_word_list,tough,JJ,50+,,junior_high,matched_junior_word_list,困難な，難しい
auto,add,1697,audience,audience,noun,base,1,聴衆，観客,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_junior_word_list,audience,NN,50+,,junior_high,matched_junior_word_list,聴衆，観客
auto,add,1719,effectively,effectively,adverb,base,1,効果的に,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=50+; matched_junior_word_list,effectively,RB,50+,,junior_high,matched_junior_word_list,効果的に
auto,add,1750,loss,loss,noun,base,1,失うこと，喪失,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_junior_word_list,loss,NN,50+,,junior_high,matched_junior_word_list,失うこと，喪失
auto,add,1768,resident,resident,noun,base,1,住民，居住者,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_junior_word_list,resident,NN,50+,,junior_high,matched_junior_word_list,住民，居住者
auto,add,1769,resource,resource,noun,base,1,資源,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_junior_word_list,resource,NN,50+,,junior_high,matched_junior_word_list,資源
auto,add,1798,amazing,amazing,adjective,base,1,驚くべき,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_junior_word_list,amazing,JJ,50+,,junior_high,matched_junior_word_list,驚くべき
auto,add,1823,consumer,consumer,noun,base,1,消費者,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_junior_word_list,consumer,NN,50+,,junior_high,matched_junior_word_list,消費者
auto,add,1828,countryside,countryside,noun,base,1,田舎,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_junior_word_list,countryside,NN,50+,,junior_high,matched_junior_word_list,田舎
auto,add,1849,fold,fold,noun,base,1,を折る，折りたたむ,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_junior_word_list,fold,NN,50+,,junior_high,matched_junior_word_list,を折る，折りたたむ
auto,add,1856,helpful,helpful,adjective,base,1,役に立つ,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_junior_word_list,helpful,JJ,50+,,junior_high,matched_junior_word_list,役に立つ
auto,add,1861,invention,invention,noun,base,1,発明,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_junior_word_list,invention,NN,50+,,junior_high,matched_junior_word_list,発明
auto,add,1864,judge,judge,noun,base,1,審判員,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_junior_word_list,judge,NN,50+,,junior_high,matched_junior_word_list,審判員
auto,add,1897,reservation,reservation,noun,base,1,予約,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_junior_word_list,reservation,NN,50+,,junior_high,matched_junior_word_list,予約
auto,add,1907,sight,sight,noun,base,1,視界,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_junior_word_list,sight,NN,50+,,junior_high,matched_junior_word_list,視界
auto,add,1914,surround,surround,noun,base,1,を囲む,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_junior_word_list,surround,NN,50+,,junior_high,matched_junior_word_list,を囲む
auto,add,1915,survival,survival,noun,base,1,存続，生き残ること,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_junior_word_list,survival,NN,50+,,junior_high,matched_junior_word_list,存続，生き残ること
auto,add,1920,tradition,tradition,noun,base,1,伝統,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_junior_word_list,tradition,NN,50+,,junior_high,matched_junior_word_list,伝統
auto,add,1921,transport,transport,noun,base,1,を輸送する,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_junior_word_list,transport,NN,50+,,junior_high,matched_junior_word_list,を輸送する
auto,add,1931,wisdom,wisdom,noun,base,1,知恵,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_junior_word_list,wisdom,NN,50+,,junior_high,matched_junior_word_list,知恵
