source_file,action,source_rank,word,lemma,pos,form_type,sense_id,meaning_ja,level,importance,category,note,note2,center_word_original,center_pos,center_pmw,review_reason,suggested_level,level_reason,reference_meaning_ja
auto,add,1062,challenge,challenge,noun,base,1,,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=100+; not_found_in_junior_or_high_word_lists,challenge,NN,100+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1067,designer,designer,noun,base,1,,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=100+; not_found_in_junior_or_high_word_lists,designer,NN,100+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1072,everyday,everyday,adjective,base,1,,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=100+; not_found_in_junior_or_high_word_lists,everyday,JJ,100+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1076,function,function,noun,base,1,,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=100+; not_found_in_junior_or_high_word_lists,function,NN,100+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1080,hiker,hiker,noun,base,1,,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=100+; not_found_in_junior_or_high_word_lists,hiker,NN,100+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1086,locate,locate,verb,base,1,,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=100+; not_found_in_junior_or_high_word_lists,locate,VV,100+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1087,missy,missy,noun,base,1,,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=100+; not_found_in_junior_or_high_word_lists,missy,NN,100+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1093,relax,relax,verb,base,1,,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=100+; not_found_in_junior_or_high_word_lists,relax,VV,100+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1095,single,single,adjective,base,1,,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=100+; not_found_in_junior_or_high_word_lists,single,JJ,100+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1106,balance,balance,noun,base,1,,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=100+; not_found_in_junior_or_high_word_lists,balance,NN,100+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1110,carol,carol,noun,base,1,,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=100+; not_found_in_junior_or_high_word_lists,carol,NN,100+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1111,count,count,noun,base,1,,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=100+; not_found_in_junior_or_high_word_lists,count,NN,100+,,review,not_found_in_junior_or_high_word_lists,
review,add,1112,cox,cox,noun,base,1,,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NP; center_pmw=100+; not_found_in_junior_or_high_word_lists,Cox,NP,100+,pos_review;proper_noun,review,not_found_in_junior_or_high_word_lists,
auto,add,1119,fashion,fashion,noun,base,1,,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=100+; not_found_in_junior_or_high_word_lists,fashion,NN,100+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1128,hike,hike,noun,base,1,,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=100+; not_found_in_junior_or_high_word_lists,hike,NN,100+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1130,joke,joke,noun,base,1,,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=100+; not_found_in_junior_or_high_word_lists,joke,NN,100+,,review,not_found_in_junior_or_high_word_lists,
review,add,1138,surrounding,surrounding,verb,present_participle,1,,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VVG; center_pmw=100+; not_found_in_junior_or_high_word_lists,surrounding,VVG,100+,pos_review,review,not_found_in_junior_or_high_word_lists,
auto,add,1141,thus,thus,adverb,base,1,,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=100+; not_found_in_junior_or_high_word_lists,thus,RB,100+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1142,truck,truck,noun,base,1,,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=100+; not_found_in_junior_or_high_word_lists,truck,NN,100+,,review,not_found_in_junior_or_high_word_lists,
review,add,1144,uk,uk,noun,base,1,,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NP; center_pmw=100+; not_found_in_junior_or_high_word_lists,UK,NP,100+,pos_review;acronym;proper_noun,review,not_found_in_junior_or_high_word_lists,
auto,add,1146,vinegar,vinegar,noun,base,1,,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=100+; not_found_in_junior_or_high_word_lists,vinegar,NN,100+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1155,destination,destination,noun,base,1,,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=100+; not_found_in_junior_or_high_word_lists,destination,NN,100+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1157,digital,digital,adjective,base,1,,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=100+; not_found_in_junior_or_high_word_lists,digital,JJ,100+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1159,dive,dive,noun,base,1,,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=100+; not_found_in_junior_or_high_word_lists,dive,NN,100+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1162,fit,fit,noun,base,1,,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=100+; not_found_in_junior_or_high_word_lists,fit,NN,100+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1167,km,km,noun,base,1,,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=100+; not_found_in_junior_or_high_word_lists,km,NN,100+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1168,label,label,noun,base,1,,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=100+; not_found_in_junior_or_high_word_lists,label,NN,100+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1171,officer,officer,noun,base,1,,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=100+; not_found_in_junior_or_high_word_lists,officer,NN,100+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1174,rainforest,rainforest,noun,base,1,,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=100+; not_found_in_junior_or_high_word_lists,rainforest,NN,100+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1175,regular,regular,adjective,base,1,,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=100+; not_found_in_junior_or_high_word_lists,regular,JJ,100+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1177,screen,screen,noun,base,1,,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=100+; not_found_in_junior_or_high_word_lists,screen,NN,100+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1188,active,active,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; not_found_in_junior_or_high_word_lists,active,JJ,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1189,anywhere,anywhere,adverb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=50+; not_found_in_junior_or_high_word_lists,anywhere,RB,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1194,campus,campus,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,campus,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1196,claim,claim,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,claim,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1213,grandpa,grandpa,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,grandpa,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1224,powerful,powerful,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; not_found_in_junior_or_high_word_lists,powerful,JJ,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1231,scene,scene,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,scene,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1232,search,search,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,search,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1233,skin,skin,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,skin,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1236,spite,spite,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,spite,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1245,violin,violin,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,violin,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1251,comment,comment,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,comment,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1256,differ,differ,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; not_found_in_junior_or_high_word_lists,differ,VV,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1257,discount,discount,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,discount,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1267,importance,importance,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,importance,NN,50+,,review,not_found_in_junior_or_high_word_lists,
review,add,1269,korean,korean,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; not_found_in_junior_or_high_word_lists,Korean,JJ,50+,proper_noun,review,not_found_in_junior_or_high_word_lists,
auto,add,1274,naturally,naturally,adverb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=50+; not_found_in_junior_or_high_word_lists,naturally,RB,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1277,pollution,pollution,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,pollution,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1279,procrastination,procrastination,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,procrastination,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1289,tofu,tofu,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,tofu,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1290,trend,trend,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,trend,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1291,trick,trick,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,trick,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1301,bilingual,bilingual,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; not_found_in_junior_or_high_word_lists,bilingual,JJ,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1306,clone,clone,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,clone,NN,50+,,review,not_found_in_junior_or_high_word_lists,
review,add,1307,co2,co2,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NP; center_pmw=50+; not_found_in_junior_or_high_word_lists,CO2,NP,50+,pos_review;acronym;proper_noun,review,not_found_in_junior_or_high_word_lists,
auto,add,1316,frame,frame,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,frame,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1319,highly,highly,adverb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=50+; not_found_in_junior_or_high_word_lists,highly,RB,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1331,native,native,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; not_found_in_junior_or_high_word_lists,native,JJ,50+,,review,not_found_in_junior_or_high_word_lists,
review,add,1332,oda,oda,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NP; center_pmw=50+; not_found_in_junior_or_high_word_lists,ODA,NP,50+,pos_review;acronym;proper_noun,review,not_found_in_junior_or_high_word_lists,
auto,add,1333,owner,owner,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,owner,NN,50+,,review,not_found_in_junior_or_high_word_lists,
review,add,1334,paris,paris,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NP; center_pmw=50+; not_found_in_junior_or_high_word_lists,Paris,NP,50+,pos_review;proper_noun,review,not_found_in_junior_or_high_word_lists,
auto,add,1338,rank,rank,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,rank,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1341,reflect,reflect,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; not_found_in_junior_or_high_word_lists,reflect,VV,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1343,response,response,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,response,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1344,risk,risk,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,risk,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1348,snowflake,snowflake,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,snowflake,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1351,target,target,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,target,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1359,yacht,yacht,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,yacht,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1363,assistant,assistant,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; not_found_in_junior_or_high_word_lists,assistant,JJ,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1364,auction,auction,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,auction,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1365,brand,brand,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,brand,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1367,commonly,commonly,adverb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=50+; not_found_in_junior_or_high_word_lists,commonly,RB,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1368,crane,crane,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,crane,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1374,dye,dye,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,dye,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1384,generally,generally,adverb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=50+; not_found_in_junior_or_high_word_lists,generally,RB,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1391,location,location,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,location,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1392,lock,lock,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,lock,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1397,moderator,moderator,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,moderator,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1400,nut,nut,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,nut,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1402,okay,okay,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; not_found_in_junior_or_high_word_lists,okay,JJ,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1403,opening,opening,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,opening,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1405,peal,peal,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,peal,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1412,prove,prove,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; not_found_in_junior_or_high_word_lists,prove,VV,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1414,refuse,refuse,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VVP; center_pmw=50+; not_found_in_junior_or_high_word_lists,refuse,VVP,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1417,safety,safety,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,safety,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1419,seriously,seriously,adverb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=50+; not_found_in_junior_or_high_word_lists,seriously,RB,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1425,strength,strength,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,strength,NN,50+,,review,not_found_in_junior_or_high_word_lists,
review,add,1427,taipei,taipei,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NP; center_pmw=50+; not_found_in_junior_or_high_word_lists,Taipei,NP,50+,pos_review;proper_noun,review,not_found_in_junior_or_high_word_lists,
auto,add,1431,wedding,wedding,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,wedding,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1435,acorn,acorn,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,acorn,NN,50+,,review,not_found_in_junior_or_high_word_lists,
review,add,1437,africa,africa,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NP; center_pmw=50+; not_found_in_junior_or_high_word_lists,Africa,NP,50+,pos_review;proper_noun,review,not_found_in_junior_or_high_word_lists,
auto,add,1439,arrange,arrange,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; not_found_in_junior_or_high_word_lists,arrange,VV,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1440,arrangement,arrangement,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,arrangement,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1442,batik,batik,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,batik,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1444,bid,bid,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,bid,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1445,britain,britain,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,britain,NN,50+,,review,not_found_in_junior_or_high_word_lists,
review,add,1446,camper,camper,adjective,comparative,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJR; center_pmw=50+; not_found_in_junior_or_high_word_lists,camper,JJR,50+,pos_review,review,not_found_in_junior_or_high_word_lists,
auto,add,1448,code,code,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,code,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1450,complicate,complicate,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; not_found_in_junior_or_high_word_lists,complicate,VV,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1453,differently,differently,adverb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=50+; not_found_in_junior_or_high_word_lists,differently,RB,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1456,double,double,adverb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=50+; not_found_in_junior_or_high_word_lists,double,RB,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1459,frequency,frequency,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,frequency,NN,50+,,review,not_found_in_junior_or_high_word_lists,
review,add,1461,gnp,gnp,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NP; center_pmw=50+; not_found_in_junior_or_high_word_lists,GNP,NP,50+,pos_review;acronym;proper_noun,review,not_found_in_junior_or_high_word_lists,
auto,add,1462,gorilla,gorilla,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,gorilla,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1472,interview,interview,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,interview,NN,50+,,review,not_found_in_junior_or_high_word_lists,
review,add,1474,lohas,lohas,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NP; center_pmw=50+; not_found_in_junior_or_high_word_lists,LOHAS,NP,50+,pos_review;acronym;proper_noun,review,not_found_in_junior_or_high_word_lists,
auto,add,1475,magnet,magnet,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,magnet,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1478,mike,mike,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,mike,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1479,monolingual,monolingual,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; not_found_in_junior_or_high_word_lists,monolingual,JJ,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1483,opera,opera,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,opera,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1485,plaid,plaid,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,plaid,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1487,puzzle,puzzle,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,puzzle,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1488,quantity,quantity,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,quantity,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1495,speed,speed,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,speed,NN,50+,,review,not_found_in_junior_or_high_word_lists,
